Timestamp,Source IP,Destination IP,packet length,protocol
1682191058.766248000,94.242.61.178,192.168.100.5,1466,TCP
1682191058.766312000,192.168.100.5,94.242.61.178,54,TCP
1682191058.766904000,94.242.61.178,192.168.100.5,4290,TLS
1682191058.766938000,192.168.100.5,94.242.61.178,54,TCP
1682191058.804876000,94.242.61.178,192.168.100.5,2878,TLS
1682191058.804926000,192.168.100.5,94.242.61.178,54,TCP
1682191058.823564000,94.242.61.178,192.168.100.5,2878,TLS
1682191058.823616000,192.168.100.5,94.242.61.178,54,TCP
1682191058.824788000,94.242.61.178,192.168.100.5,14174,TLS
1682191058.824849000,192.168.100.5,94.242.61.178,54,TCP
1682191058.827301000,94.242.61.178,192.168.100.5,14174,TLS
1682191058.827367000,192.168.100.5,94.242.61.178,590,TLS
1682191058.829733000,94.242.61.178,192.168.100.5,5702,TLS
1682191058.829790000,192.168.100.5,94.242.61.178,1104,TLS
1682191058.832464000,94.242.61.178,192.168.100.5,2878,TLS
1682191058.832518000,192.168.100.5,94.242.61.178,54,TCP
1682191058.833843000,94.242.61.178,192.168.100.5,11350,TLS
1682191058.833926000,192.168.100.5,94.242.61.178,54,TCP
1682191058.834622000,94.242.61.178,192.168.100.5,5702,TLS
1682191058.834677000,192.168.100.5,94.242.61.178,590,TLS
1682191058.835771000,94.242.61.178,192.168.100.5,5702,TLS
1682191058.835817000,192.168.100.5,94.242.61.178,54,TCP
1682191058.871262000,94.242.61.178,192.168.100.5,2878,TLS
1682191058.871325000,192.168.100.5,94.242.61.178,54,TCP
1682191058.891231000,94.242.61.178,192.168.100.5,2878,TLS
1682191058.891300000,192.168.100.5,94.242.61.178,54,TCP
1682191058.891688000,94.242.61.178,192.168.100.5,1466,TCP
1682191058.891724000,192.168.100.5,94.242.61.178,590,TLS
1682191058.893121000,94.242.61.178,192.168.100.5,5702,TLS
1682191058.893198000,192.168.100.5,94.242.61.178,54,TCP
1682191058.896258000,94.242.61.178,192.168.100.5,14174,TLS
1682191058.896344000,192.168.100.5,94.242.61.178,54,TCP
1682191058.896424000,94.242.61.178,192.168.100.5,4290,TLS
1682191058.896465000,192.168.100.5,94.242.61.178,54,TCP
1682191058.900249000,94.242.61.178,192.168.100.5,2878,TLS
1682191058.900249000,94.242.61.178,192.168.100.5,1466,TCP
1682191058.900249000,94.242.61.178,192.168.100.5,7114,TLS
1682191058.900346000,192.168.100.5,94.242.61.178,590,TLS
1682191058.901995000,94.242.61.178,192.168.100.5,9938,TLS
1682191058.902068000,192.168.100.5,94.242.61.178,590,TLS
1682191058.903448000,94.242.61.178,192.168.100.5,2878,TLS
1682191058.903511000,192.168.100.5,94.242.61.178,54,TCP
1682191058.904445000,94.242.61.178,192.168.100.5,9938,TLS
1682191058.904511000,192.168.100.5,94.242.61.178,590,TLS
1682191058.938228000,94.242.61.178,192.168.100.5,1466,TCP
1682191058.938289000,192.168.100.5,94.242.61.178,54,TCP
1682191058.938483000,94.242.61.178,192.168.100.5,1466,TCP
1682191058.938537000,192.168.100.5,94.242.61.178,54,TCP
1682191058.958359000,94.242.61.178,192.168.100.5,2878,TLS
1682191058.958435000,192.168.100.5,94.242.61.178,54,TCP
1682191058.960745000,94.242.61.178,192.168.100.5,5702,TLS
1682191058.960819000,192.168.100.5,94.242.61.178,590,TLS
1682191058.962807000,94.242.61.178,192.168.100.5,2878,TLS
1682191058.962891000,192.168.100.5,94.242.61.178,590,TLS
1682191058.964115000,94.242.61.178,192.168.100.5,15586,TLS
1682191058.964207000,192.168.100.5,94.242.61.178,54,TCP
1682191058.966870000,94.242.61.178,192.168.100.5,1466,TCP
1682191058.966928000,192.168.100.5,94.242.61.178,590,TLS
1682191058.969374000,94.242.61.178,192.168.100.5,1466,TLS
1682191058.969466000,192.168.100.5,94.242.61.178,54,TCP
1682191058.969784000,94.242.61.178,192.168.100.5,1466,TCP
1682191058.969823000,192.168.100.5,94.242.61.178,54,TCP
1682191058.970686000,94.242.61.178,192.168.100.5,7114,TLS
1682191058.970750000,192.168.100.5,94.242.61.178,54,TCP
1682191058.971273000,94.242.61.178,192.168.100.5,5702,TLS
1682191058.971330000,192.168.100.5,94.242.61.178,54,TCP
1682191058.972071000,94.242.61.178,192.168.100.5,8526,TLS
1682191058.972134000,192.168.100.5,94.242.61.178,54,TCP
1682191058.972924000,94.242.61.178,192.168.100.5,1466,TCP
1682191058.972974000,192.168.100.5,94.242.61.178,590,TLS
1682191058.973744000,94.242.61.178,192.168.100.5,7114,TLS
1682191058.973802000,192.168.100.5,94.242.61.178,54,TCP
1682191058.982211000,94.242.61.178,192.168.100.5,1466,TLS
1682191058.982278000,192.168.100.5,94.242.61.178,590,TLS
1682191059.004736000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.004790000,192.168.100.5,94.242.61.178,54,TCP
1682191059.006282000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.006340000,192.168.100.5,94.242.61.178,54,TCP
1682191059.027227000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.027289000,192.168.100.5,94.242.61.178,54,TCP
1682191059.028379000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.028434000,192.168.100.5,94.242.61.178,54,TCP
1682191059.028688000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.028719000,192.168.100.5,94.242.61.178,54,TCP
1682191059.029981000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.030022000,192.168.100.5,94.242.61.178,590,TLS
1682191059.031173000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.031218000,192.168.100.5,94.242.61.178,54,TCP
1682191059.031569000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.031605000,192.168.100.5,94.242.61.178,54,TCP
1682191059.035507000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.035547000,192.168.100.5,94.242.61.178,54,TCP
1682191059.035843000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.035864000,192.168.100.5,94.242.61.178,54,TCP
1682191059.037096000,94.242.61.178,192.168.100.5,11350,TLS
1682191059.037127000,192.168.100.5,94.242.61.178,54,TCP
1682191059.041196000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.041243000,192.168.100.5,94.242.61.178,54,TCP
1682191059.041551000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.041572000,192.168.100.5,94.242.61.178,54,TCP
1682191059.042881000,94.242.61.178,192.168.100.5,14174,TLS
1682191059.042919000,192.168.100.5,94.242.61.178,54,TCP
1682191059.044232000,94.242.61.178,192.168.100.5,14174,TLS
1682191059.044261000,192.168.100.5,94.242.61.178,590,TLS
1682191059.045073000,94.242.61.178,192.168.100.5,4290,TLS
1682191059.045098000,192.168.100.5,94.242.61.178,54,TCP
1682191059.052209000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.052248000,192.168.100.5,94.242.61.178,54,TCP
1682191059.072665000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.072708000,192.168.100.5,94.242.61.178,590,TLS
1682191059.072936000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.072957000,192.168.100.5,94.242.61.178,54,TCP
1682191059.100481000,94.242.61.178,192.168.100.5,4290,TLS
1682191059.100481000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.100481000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.100565000,192.168.100.5,94.242.61.178,54,TCP
1682191059.100969000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.101019000,192.168.100.5,94.242.61.178,590,TLS
1682191059.101760000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.101799000,192.168.100.5,94.242.61.178,54,TCP
1682191059.102204000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.102236000,192.168.100.5,94.242.61.178,54,TCP
1682191059.103066000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.103094000,192.168.100.5,94.242.61.178,54,TCP
1682191059.103438000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.103460000,192.168.100.5,94.242.61.178,54,TCP
1682191059.104456000,94.242.61.178,192.168.100.5,8526,TLS
1682191059.104483000,192.168.100.5,94.242.61.178,54,TCP
1682191059.107354000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.107378000,192.168.100.5,94.242.61.178,54,TCP
1682191059.107800000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.107822000,192.168.100.5,94.242.61.178,54,TCP
1682191059.108940000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.108959000,192.168.100.5,94.242.61.178,1104,TLS
1682191059.110173000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.110196000,192.168.100.5,94.242.61.178,54,TCP
1682191059.110548000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.110565000,192.168.100.5,94.242.61.178,54,TCP
1682191059.111639000,94.242.61.178,192.168.100.5,9938,TLS
1682191059.111669000,192.168.100.5,94.242.61.178,54,TCP
1682191059.112225000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.112243000,192.168.100.5,94.242.61.178,590,TLS
1682191059.113761000,94.242.61.178,192.168.100.5,4290,TLS
1682191059.113794000,192.168.100.5,94.242.61.178,54,TCP
1682191059.113823000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.113834000,192.168.100.5,94.242.61.178,54,TCP
1682191059.114173000,94.242.61.178,192.168.100.5,5702,TLS
1682191059.114197000,192.168.100.5,94.242.61.178,54,TCP
1682191059.115002000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.115019000,192.168.100.5,94.242.61.178,54,TCP
1682191059.115824000,94.242.61.178,192.168.100.5,4290,TLS
1682191059.115841000,192.168.100.5,94.242.61.178,54,TCP
1682191059.117966000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.118017000,192.168.100.5,94.242.61.178,54,TCP
1682191059.141812000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.141860000,192.168.100.5,94.242.61.178,54,TCP
1682191059.142074000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.142097000,192.168.100.5,94.242.61.178,54,TCP
1682191059.167913000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.168013000,192.168.100.5,94.242.61.178,54,TCP
1682191059.168293000,94.242.61.178,192.168.100.5,2878,TCP
1682191059.168342000,192.168.100.5,94.242.61.178,54,TCP
1682191059.169184000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.169268000,192.168.100.5,94.242.61.178,54,TCP
1682191059.172901000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.172993000,192.168.100.5,94.242.61.178,54,TCP
1682191059.173396000,94.242.61.178,192.168.100.5,5702,TLS
1682191059.173496000,192.168.100.5,94.242.61.178,54,TCP
1682191059.175520000,94.242.61.178,192.168.100.5,8526,TLS
1682191059.175636000,192.168.100.5,94.242.61.178,590,TLS
1682191059.175797000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.175838000,192.168.100.5,94.242.61.178,54,TCP
1682191059.179977000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.180134000,192.168.100.5,94.242.61.178,590,TLS
1682191059.181082000,94.242.61.178,192.168.100.5,12762,TLS
1682191059.181242000,192.168.100.5,94.242.61.178,54,TCP
1682191059.182137000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.182246000,192.168.100.5,94.242.61.178,54,TCP
1682191059.183049000,94.242.61.178,192.168.100.5,14174,TLS
1682191059.183145000,192.168.100.5,94.242.61.178,54,TCP
1682191059.183526000,94.242.61.178,192.168.100.5,2878,TCP
1682191059.183598000,192.168.100.5,94.242.61.178,54,TCP
1682191059.184553000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.184615000,192.168.100.5,94.242.61.178,54,TCP
1682191059.184913000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.184978000,192.168.100.5,94.242.61.178,590,TLS
1682191059.208758000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.208932000,192.168.100.5,94.242.61.178,54,TCP
1682191059.210609000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.210773000,192.168.100.5,94.242.61.178,54,TCP
1682191059.237805000,94.242.61.178,192.168.100.5,2878,TCP
1682191059.237956000,192.168.100.5,94.242.61.178,590,TLS
1682191059.238351000,94.242.61.178,192.168.100.5,4290,TLS
1682191059.238492000,192.168.100.5,94.242.61.178,54,TCP
1682191059.241397000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.241562000,192.168.100.5,94.242.61.178,54,TCP
1682191059.249104000,94.242.61.178,192.168.100.5,19822,TLS
1682191059.249342000,192.168.100.5,94.242.61.178,54,TCP
1682191059.250227000,94.242.61.178,192.168.100.5,12762,TLS
1682191059.250353000,192.168.100.5,94.242.61.178,54,TCP
1682191059.251292000,94.242.61.178,192.168.100.5,14174,TLS
1682191059.251462000,192.168.100.5,94.242.61.178,54,TCP
1682191059.257718000,94.242.61.178,192.168.100.5,7114,TLS
1682191059.257904000,192.168.100.5,94.242.61.178,1126,TLS
1682191059.276847000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.276926000,192.168.100.5,94.242.61.178,590,TLS
1682191059.305762000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.305811000,192.168.100.5,94.242.61.178,54,TCP
1682191059.306104000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.306133000,192.168.100.5,94.242.61.178,54,TCP
1682191059.306723000,94.242.61.178,192.168.100.5,2878,TCP
1682191059.306750000,192.168.100.5,94.242.61.178,54,TCP
1682191059.312723000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.312862000,192.168.100.5,94.242.61.178,54,TCP
1682191059.313144000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.313258000,192.168.100.5,94.242.61.178,54,TCP
1682191059.319135000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.319257000,192.168.100.5,94.242.61.178,54,TCP
1682191059.319548000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.319655000,192.168.100.5,94.242.61.178,54,TCP
1682191059.320713000,94.242.61.178,192.168.100.5,14174,TLS
1682191059.320896000,192.168.100.5,94.242.61.178,54,TCP
1682191059.321356000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.321449000,192.168.100.5,94.242.61.178,54,TCP
1682191059.322320000,94.242.61.178,192.168.100.5,14174,TLS
1682191059.322558000,192.168.100.5,94.242.61.178,590,TLS
1682191059.323846000,94.242.61.178,192.168.100.5,12762,TLS
1682191059.324008000,192.168.100.5,94.242.61.178,590,TLS
1682191059.336202000,94.242.61.178,192.168.100.5,5702,TLS
1682191059.336430000,192.168.100.5,94.242.61.178,54,TCP
1682191059.345009000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.345160000,192.168.100.5,94.242.61.178,590,TLS
1682191059.345559000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.345656000,192.168.100.5,94.242.61.178,54,TCP
1682191059.346054000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.346142000,192.168.100.5,94.242.61.178,54,TCP
1682191059.372307000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.372359000,192.168.100.5,94.242.61.178,54,TCP
1682191059.373772000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.373825000,192.168.100.5,94.242.61.178,54,TCP
1682191059.376989000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.377037000,192.168.100.5,94.242.61.178,54,TCP
1682191059.378322000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.378373000,192.168.100.5,94.242.61.178,54,TCP
1682191059.378952000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.379003000,192.168.100.5,94.242.61.178,54,TCP
1682191059.386672000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.386720000,192.168.100.5,94.242.61.178,54,TCP
1682191059.386839000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.386875000,192.168.100.5,94.242.61.178,54,TCP
1682191059.388106000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.388151000,192.168.100.5,94.242.61.178,590,TLS
1682191059.388377000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.388411000,192.168.100.5,94.242.61.178,54,TCP
1682191059.390346000,94.242.61.178,192.168.100.5,15586,TLS
1682191059.390415000,192.168.100.5,94.242.61.178,54,TCP
1682191059.390931000,94.242.61.178,192.168.100.5,4290,TLS
1682191059.390977000,192.168.100.5,94.242.61.178,590,TLS
1682191059.392146000,94.242.61.178,192.168.100.5,8526,TLS
1682191059.392207000,192.168.100.5,94.242.61.178,54,TCP
1682191059.392581000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.392623000,192.168.100.5,94.242.61.178,54,TCP
1682191059.393625000,94.242.61.178,192.168.100.5,12762,TLS
1682191059.393686000,192.168.100.5,94.242.61.178,54,TCP
1682191059.405231000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.405278000,192.168.100.5,94.242.61.178,590,TLS
1682191059.405507000,94.242.61.178,192.168.100.5,2878,TCP
1682191059.405542000,192.168.100.5,94.242.61.178,54,TCP
1682191059.413839000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.413888000,192.168.100.5,94.242.61.178,54,TCP
1682191059.414149000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.414176000,192.168.100.5,94.242.61.178,54,TCP
1682191059.415062000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.415157000,192.168.100.5,94.242.61.178,54,TCP
1682191059.438256000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.438299000,192.168.100.5,94.242.61.178,54,TCP
1682191059.450160000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.450160000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.450212000,192.168.100.5,94.242.61.178,54,TCP
1682191059.450930000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.450985000,192.168.100.5,94.242.61.178,54,TCP
1682191059.453329000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.453377000,192.168.100.5,94.242.61.178,54,TCP
1682191059.456044000,94.242.61.178,192.168.100.5,2878,TCP
1682191059.456093000,192.168.100.5,94.242.61.178,590,TLS
1682191059.456920000,94.242.61.178,192.168.100.5,5702,TLS
1682191059.456974000,192.168.100.5,94.242.61.178,54,TCP
1682191059.458109000,94.242.61.178,192.168.100.5,8526,TLS
1682191059.458172000,192.168.100.5,94.242.61.178,590,TLS
1682191059.458287000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.458319000,192.168.100.5,94.242.61.178,54,TCP
1682191059.462780000,94.242.61.178,192.168.100.5,7114,TLS
1682191059.462842000,192.168.100.5,94.242.61.178,590,TLS
1682191059.463434000,94.242.61.178,192.168.100.5,9938,TLS
1682191059.463483000,192.168.100.5,94.242.61.178,54,TCP
1682191059.465231000,94.242.61.178,192.168.100.5,7114,TLS
1682191059.465275000,192.168.100.5,94.242.61.178,54,TCP
1682191059.465755000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.465780000,192.168.100.5,94.242.61.178,54,TCP
1682191059.466461000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.466485000,192.168.100.5,94.242.61.178,54,TCP
1682191059.475159000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.475214000,192.168.100.5,94.242.61.178,54,TCP
1682191059.475583000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.475641000,192.168.100.5,94.242.61.178,590,TLS
1682191059.482382000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.482427000,192.168.100.5,94.242.61.178,54,TCP
1682191059.482602000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.482629000,192.168.100.5,94.242.61.178,54,TCP
1682191059.483155000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.483180000,192.168.100.5,94.242.61.178,54,TCP
1682191059.516016000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.516096000,192.168.100.5,94.242.61.178,1104,TLS
1682191059.517028000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.517083000,192.168.100.5,94.242.61.178,54,TCP
1682191059.517359000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.517390000,192.168.100.5,94.242.61.178,54,TCP
1682191059.519308000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.519343000,192.168.100.5,94.242.61.178,54,TCP
1682191059.519704000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.519736000,192.168.100.5,94.242.61.178,54,TCP
1682191059.526244000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.526319000,192.168.100.5,94.242.61.178,54,TCP
1682191059.527865000,94.242.61.178,192.168.100.5,5702,TLS
1682191059.527915000,192.168.100.5,94.242.61.178,54,TCP
1682191059.528887000,94.242.61.178,192.168.100.5,11350,TLS
1682191059.528936000,192.168.100.5,94.242.61.178,54,TCP
1682191059.532478000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.532527000,192.168.100.5,94.242.61.178,590,TLS
1682191059.533318000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.533349000,192.168.100.5,94.242.61.178,54,TCP
1682191059.533730000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.533753000,192.168.100.5,94.242.61.178,54,TCP
1682191059.535137000,94.242.61.178,192.168.100.5,14174,TLS
1682191059.535182000,192.168.100.5,94.242.61.178,54,TCP
1682191059.539251000,94.242.61.178,192.168.100.5,9938,TLS
1682191059.539298000,192.168.100.5,94.242.61.178,590,TLS
1682191059.543324000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.543370000,192.168.100.5,94.242.61.178,590,TLS
1682191059.543640000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.543666000,192.168.100.5,94.242.61.178,54,TCP
1682191059.544274000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.544303000,192.168.100.5,94.242.61.178,590,TLS
1682191059.544574000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.544598000,192.168.100.5,94.242.61.178,54,TCP
1682191059.548455000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.548500000,192.168.100.5,94.242.61.178,54,TCP
1682191059.550028000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.550063000,192.168.100.5,94.242.61.178,54,TCP
1682191059.550344000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.550368000,192.168.100.5,94.242.61.178,54,TCP
1682191059.584251000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.584353000,192.168.100.5,94.242.61.178,54,TCP
1682191059.584523000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.584555000,192.168.100.5,94.242.61.178,54,TCP
1682191059.584822000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.584856000,192.168.100.5,94.242.61.178,54,TCP
1682191059.585586000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.585615000,192.168.100.5,94.242.61.178,54,TCP
1682191059.585934000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.585959000,192.168.100.5,94.242.61.178,54,TCP
1682191059.592454000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.592502000,192.168.100.5,94.242.61.178,54,TCP
1682191059.592909000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.592937000,192.168.100.5,94.242.61.178,54,TCP
1682191059.594744000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.594766000,192.168.100.5,94.242.61.178,54,TCP
1682191059.595073000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.595094000,192.168.100.5,94.242.61.178,54,TCP
1682191059.595809000,94.242.61.178,192.168.100.5,2878,TLS
1682191059.595837000,192.168.100.5,94.242.61.178,54,TCP
1682191059.596577000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.596602000,192.168.100.5,94.242.61.178,54,TCP
1682191059.597525000,94.242.61.178,192.168.100.5,9938,TLS
1682191059.597586000,192.168.100.5,94.242.61.178,54,TCP
1682191059.600671000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.600697000,192.168.100.5,94.242.61.178,54,TCP
1682191059.603907000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.604024000,192.168.100.5,94.242.61.178,54,TCP
1682191059.604370000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.604414000,192.168.100.5,94.242.61.178,590,TLS
1682191059.605159000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.605196000,192.168.100.5,94.242.61.178,54,TCP
1682191059.605518000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.605546000,192.168.100.5,94.242.61.178,54,TCP
1682191059.606945000,94.242.61.178,192.168.100.5,9938,TLS
1682191059.606982000,192.168.100.5,94.242.61.178,54,TCP
1682191059.607274000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.607298000,192.168.100.5,94.242.61.178,590,TLS
1682191059.608337000,94.242.61.178,192.168.100.5,9938,TLS
1682191059.608366000,192.168.100.5,94.242.61.178,54,TCP
1682191059.611414000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.611438000,192.168.100.5,94.242.61.178,590,TLS
1682191059.612365000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.612389000,192.168.100.5,94.242.61.178,54,TCP
1682191059.612762000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.612790000,192.168.100.5,94.242.61.178,54,TCP
1682191059.614014000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.614044000,192.168.100.5,94.242.61.178,54,TCP
1682191059.614360000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.614384000,192.168.100.5,94.242.61.178,54,TCP
1682191059.616326000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.616372000,192.168.100.5,94.242.61.178,54,TCP
1682191059.617074000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.617099000,192.168.100.5,94.242.61.178,54,TCP
1682191059.651236000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.651281000,192.168.100.5,94.242.61.178,54,TCP
1682191059.651702000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.651760000,192.168.100.5,94.242.61.178,54,TCP
1682191059.651953000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.652010000,192.168.100.5,94.242.61.178,54,TCP
1682191059.652193000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.652222000,192.168.100.5,94.242.61.178,54,TCP
1682191059.658793000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.658840000,192.168.100.5,94.242.61.178,54,TCP
1682191059.658889000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.658906000,192.168.100.5,94.242.61.178,54,TCP
1682191059.660838000,94.242.61.178,192.168.100.5,2878,TCP
1682191059.660890000,192.168.100.5,94.242.61.178,54,TCP
1682191059.663313000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.663360000,192.168.100.5,94.242.61.178,54,TCP
1682191059.663716000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.663750000,192.168.100.5,94.242.61.178,54,TCP
1682191059.664374000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.664396000,192.168.100.5,94.242.61.178,54,TCP
1682191059.670572000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.670616000,192.168.100.5,94.242.61.178,54,TCP
1682191059.671534000,94.242.61.178,192.168.100.5,8526,TLS
1682191059.671589000,192.168.100.5,94.242.61.178,54,TCP
1682191059.671954000,94.242.61.178,192.168.100.5,4290,TLS
1682191059.672000000,192.168.100.5,94.242.61.178,1104,TLS
1682191059.672973000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.673020000,192.168.100.5,94.242.61.178,54,TCP
1682191059.673791000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.673832000,192.168.100.5,94.242.61.178,54,TCP
1682191059.674956000,94.242.61.178,192.168.100.5,11350,TLS
1682191059.675012000,192.168.100.5,94.242.61.178,54,TCP
1682191059.675877000,94.242.61.178,192.168.100.5,1466,TCP
1682191059.675926000,192.168.100.5,94.242.61.178,54,TCP
1682191059.676082000,94.242.61.178,192.168.100.5,1466,TLS
1682191059.676118000,192.168.100.5,94.242.61.178,54,TCP
1682191059.677739000,94.242.61.178,192.168.100.5,8526,TLS
1682191059.677794000,192.168.100.5,94.242.61.178,590,TLS
